Index;Time point [ms];Iteration length [ms];Cost
470;2638;5;4000674.828492827
471;2643;5;4000674.828492827
472;2647;4;4000674.828492827
473;2652;5;4000674.828492827
474;2656;4;4000674.828492827
475;2659;3;4000674.828492827
476;2663;4;4000674.828492827
477;2664;1;4000674.828492827
478;2672;8;4000674.828492827
479;2677;5;4000674.828492827
480;2683;6;4000674.828492827
481;2689;6;4000674.828492827
482;2694;5;4000674.828492827
483;2702;8;4000674.828492827
484;2709;7;4000674.828492827
485;2719;10;4000674.828492827
486;2726;7;4000674.828492827
487;2731;5;4000674.828492827
488;2731;0;4000674.828492827
489;2735;4;4000674.828492827
490;2741;6;4000674.828492827
491;2745;4;4000674.828492827
492;2752;7;4000674.828492827
493;2758;6;4000674.828492827
494;2767;9;4000674.828492827
495;2774;7;4000674.828492827
496;2780;6;4000674.828492827
497;2785;5;4000674.828492827
498;2792;7;4000674.828492827
499;2797;5;4000674.828492827
500;2803;6;4000674.828492827
501;2809;6;4000674.828492827
502;2819;10;4000674.828492827
503;2823;4;4000674.828492827
504;2827;4;4000674.828492827
505;2833;6;4000674.828492827
506;2836;3;4000674.828492827
507;2841;5;4000674.828492827
508;2850;9;4000674.828492827
509;2853;3;4000674.828492827
510;2860;7;4000674.828492827
511;2871;11;4000674.828492827
512;2878;7;4000674.828492827
513;2880;2;4000674.828492827
514;2881;1;4000674.828492827
515;2897;16;4000674.828492827
516;2903;6;4000674.828492827
517;2920;17;4000674.828492827
518;2926;6;4000674.828492827
519;2944;18;4000674.828492827
520;2947;3;4000674.828492827
521;2955;8;4000674.828492827
522;2960;5;4000674.828492827
523;2966;6;4000674.828492827
524;2968;2;4000674.828492827
525;2971;3;4000674.828492827
526;2973;2;4000674.828492827
527;2979;6;4000674.828492827
528;2982;3;4000674.828492827
529;2987;5;4000674.828492827
530;2991;4;4000674.828492827
531;2995;4;4000674.828492827
532;3002;7;4000674.828492827
533;3009;7;4000674.828492827
534;3017;8;4000674.828492827
535;3018;1;4000674.828492827
536;3023;5;4000674.828492827
537;3028;5;4000674.828492827
538;3029;1;4000674.828492827
539;3034;5;4000674.828492827
540;3038;4;4000674.828492827
541;3045;7;4000674.828492827
542;3048;3;4000674.828492827
543;3052;4;4000674.828492827
544;3057;5;4000674.828492827
545;3059;2;4000674.828492827
546;3063;4;4000674.828492827
547;3068;5;4000674.828492827
548;3073;5;4000674.828492827
549;3077;4;4000674.828492827
550;3079;2;4000674.828492827
551;3084;5;4000674.828492827
552;3090;6;4000674.828492827
553;3096;6;4000674.828492827
554;3096;0;4000674.828492827
555;3098;2;4000674.828492827
556;3104;6;4000674.828492827
557;3107;3;4000674.828492827
558;3112;5;4000674.828492827
559;3115;3;4000674.828492827
